"","municipality_code","gemeinde_d","accident_avec_blesses_legers","accident_avec_blesses_graves","accident_avec_tues","total_accidents"
"12426",3294,"Pfäfers",3,1,0,4
"12427",3294,"Pfäfers",3,1,0,4
"12428",3294,"Pfäfers",3,1,0,4
"12429",3294,"Pfäfers",3,1,0,4
"12430",3294,"Pfäfers",3,1,0,4
"12431",3295,"Quarten",4,0,0,4
"12432",3295,"Quarten",4,0,0,4
"12433",3295,"Quarten",4,0,0,4
"12434",3295,"Quarten",4,0,0,4
"12435",3295,"Quarten",4,0,0,4
"12436",3295,"Quarten",4,0,0,4
"12437",3295,"Quarten",4,0,0,4
"12438",3295,"Quarten",4,0,0,4
"12439",3295,"Quarten",4,0,0,4
"12440",3295,"Quarten",4,0,0,4
"12441",3295,"Quarten",4,0,0,4
"12442",3295,"Quarten",4,0,0,4
"12443",3295,"Quarten",4,0,0,4
"12444",3295,"Quarten",4,0,0,4
"12445",3295,"Quarten",4,0,0,4
"12446",3296,"Sargans",5,4,0,9
"12447",3296,"Sargans",5,4,0,9
"12448",3296,"Sargans",5,4,0,9
"12449",3296,"Sargans",5,4,0,9
"12450",3296,"Sargans",5,4,0,9
"12451",3296,"Sargans",5,4,0,9
"12452",3296,"Sargans",5,4,0,9
"12453",3296,"Sargans",5,4,0,9
"12454",3296,"Sargans",5,4,0,9
"12455",3296,"Sargans",5,4,0,9
"12456",3296,"Sargans",5,4,0,9
"12457",3296,"Sargans",5,4,0,9
"12458",3296,"Sargans",5,4,0,9
"12459",3296,"Sargans",5,4,0,9
"12460",3296,"Sargans",5,4,0,9
"12461",3297,"Vilters-Wangs",1,0,1,2
"12462",3297,"Vilters-Wangs",1,0,1,2
"12463",3297,"Vilters-Wangs",1,0,1,2
"12464",3297,"Vilters-Wangs",1,0,1,2
"12465",3297,"Vilters-Wangs",1,0,1,2
"12466",3297,"Vilters-Wangs",1,0,1,2
"12467",3297,"Vilters-Wangs",1,0,1,2
"12468",3297,"Vilters-Wangs",1,0,1,2
"12469",3297,"Vilters-Wangs",1,0,1,2
"12470",3297,"Vilters-Wangs",1,0,1,2
"12471",3297,"Vilters-Wangs",1,0,1,2
"12472",3297,"Vilters-Wangs",1,0,1,2
"12473",3297,"Vilters-Wangs",1,0,1,2
"12474",3297,"Vilters-Wangs",1,0,1,2
"12475",3298,"Walenstadt",7,1,1,9
"12476",3298,"Walenstadt",7,1,1,9
"12477",3298,"Walenstadt",7,1,1,9
"12478",3298,"Walenstadt",7,1,1,9
"12479",3298,"Walenstadt",7,1,1,9
"12480",3298,"Walenstadt",7,1,1,9
"12481",3298,"Walenstadt",7,1,1,9
"12482",3298,"Walenstadt",7,1,1,9
"12483",3298,"Walenstadt",7,1,1,9
"12484",3298,"Walenstadt",7,1,1,9
"12485",3298,"Walenstadt",7,1,1,9
"12486",3298,"Walenstadt",7,1,1,9
"12487",3298,"Walenstadt",7,1,1,9
"12488",3298,"Walenstadt",7,1,1,9
"12489",3298,"Walenstadt",7,1,1,9
"12490",3311,"Amden",1,0,0,1
"12491",3311,"Amden",1,0,0,1
"12492",3311,"Amden",1,0,0,1
"12493",3311,"Amden",1,0,0,1
"12494",3311,"Amden",1,0,0,1
"12495",3311,"Amden",1,0,0,1
"12496",3311,"Amden",1,0,0,1
"12497",3311,"Amden",1,0,0,1
"12498",3311,"Amden",1,0,0,1
"12499",3311,"Amden",1,0,0,1
"12500",3311,"Amden",1,0,0,1
"12501",3311,"Amden",1,0,0,1
"12502",3311,"Amden",1,0,0,1
"12503",3312,"Benken SG",8,2,0,10
"12504",3312,"Benken SG",8,2,0,10
"12505",3312,"Benken SG",8,2,0,10
"12506",3312,"Benken SG",8,2,0,10
"12507",3312,"Benken SG",8,2,0,10
"12508",3312,"Benken SG",8,2,0,10
"12509",3312,"Benken SG",8,2,0,10
"12510",3312,"Benken SG",8,2,0,10
"12511",3312,"Benken SG",8,2,0,10
"12512",3312,"Benken SG",8,2,0,10
"12513",3312,"Benken SG",8,2,0,10
"12514",3312,"Benken SG",8,2,0,10
"12515",3312,"Benken SG",8,2,0,10
"12516",3312,"Benken SG",8,2,0,10
"12517",3312,"Benken SG",8,2,0,10
"12518",3313,"Kaltbrunn",1,3,1,5
"12519",3313,"Kaltbrunn",1,3,1,5
"12520",3313,"Kaltbrunn",1,3,1,5
"12521",3313,"Kaltbrunn",1,3,1,5
"12522",3313,"Kaltbrunn",1,3,1,5
"12523",3313,"Kaltbrunn",1,3,1,5
"12524",3313,"Kaltbrunn",1,3,1,5
"12525",3313,"Kaltbrunn",1,3,1,5
"12526",3313,"Kaltbrunn",1,3,1,5
"12527",3313,"Kaltbrunn",1,3,1,5
"12528",3313,"Kaltbrunn",1,3,1,5
"12529",3313,"Kaltbrunn",1,3,1,5
"12530",3313,"Kaltbrunn",1,3,1,5
"12531",3313,"Kaltbrunn",1,3,1,5
"12532",3313,"Kaltbrunn",1,3,1,5
"12533",3315,"Schänis",2,2,0,4
"12534",3315,"Schänis",2,2,0,4
"12535",3315,"Schänis",2,2,0,4
"12536",3315,"Schänis",2,2,0,4
"12537",3315,"Schänis",2,2,0,4
"12538",3315,"Schänis",2,2,0,4
"12539",3315,"Schänis",2,2,0,4
"12540",3315,"Schänis",2,2,0,4
"12541",3315,"Schänis",2,2,0,4
"12542",3315,"Schänis",2,2,0,4
"12543",3315,"Schänis",2,2,0,4
"12544",3315,"Schänis",2,2,0,4
"12545",3315,"Schänis",2,2,0,4
"12546",3315,"Schänis",2,2,0,4
"12547",3315,"Schänis",2,2,0,4
"12548",3316,"Weesen",0,1,0,1
"12549",3316,"Weesen",0,1,0,1
"12550",3316,"Weesen",0,1,0,1
"12551",3316,"Weesen",0,1,0,1
"12552",3316,"Weesen",0,1,0,1
"12553",3316,"Weesen",0,1,0,1
"12554",3316,"Weesen",0,1,0,1
"12555",3316,"Weesen",0,1,0,1
"12556",3316,"Weesen",0,1,0,1
"12557",3316,"Weesen",0,1,0,1
"12558",3316,"Weesen",0,1,0,1
"12559",3316,"Weesen",0,1,0,1
"12560",3316,"Weesen",0,1,0,1
"12561",3338,"Schmerikon",12,1,0,13
"12562",3338,"Schmerikon",12,1,0,13
"12563",3338,"Schmerikon",12,1,0,13
"12564",3338,"Schmerikon",12,1,0,13
"12565",3338,"Schmerikon",12,1,0,13
"12566",3338,"Schmerikon",12,1,0,13
"12567",3338,"Schmerikon",12,1,0,13
"12568",3338,"Schmerikon",12,1,0,13
"12569",3338,"Schmerikon",12,1,0,13
"12570",3338,"Schmerikon",12,1,0,13
"12571",3338,"Schmerikon",12,1,0,13
"12572",3338,"Schmerikon",12,1,0,13
"12573",3338,"Schmerikon",12,1,0,13
"12574",3338,"Schmerikon",12,1,0,13
"12575",3338,"Schmerikon",12,1,0,13
"12576",3339,"Uznach",12,5,0,17
"12577",3339,"Uznach",12,5,0,17
"12578",3339,"Uznach",12,5,0,17
"12579",3339,"Uznach",12,5,0,17
"12580",3339,"Uznach",12,5,0,17
"12581",3339,"Uznach",12,5,0,17
"12582",3339,"Uznach",12,5,0,17
"12583",3339,"Uznach",12,5,0,17
"12584",3339,"Uznach",12,5,0,17
"12585",3339,"Uznach",12,5,0,17
"12586",3339,"Uznach",12,5,0,17
"12587",3339,"Uznach",12,5,0,17
"12588",3339,"Uznach",12,5,0,17
"12589",3339,"Uznach",12,5,0,17
"12590",3339,"Uznach",12,5,0,17
"12591",3340,"Rapperswil-Jona",48,10,1,59
"12592",3340,"Rapperswil-Jona",48,10,1,59
"12593",3340,"Rapperswil-Jona",48,10,1,59
"12594",3340,"Rapperswil-Jona",48,10,1,59
"12595",3340,"Rapperswil-Jona",48,10,1,59
"12596",3340,"Rapperswil-Jona",48,10,1,59
"12597",3340,"Rapperswil-Jona",48,10,1,59
"12598",3340,"Rapperswil-Jona",48,10,1,59
"12599",3340,"Rapperswil-Jona",48,10,1,59
"12600",3340,"Rapperswil-Jona",48,10,1,59
"12601",3340,"Rapperswil-Jona",48,10,1,59
"12602",3340,"Rapperswil-Jona",48,10,1,59
"12603",3340,"Rapperswil-Jona",48,10,1,59
"12604",3340,"Rapperswil-Jona",48,10,1,59
"12605",3340,"Rapperswil-Jona",48,10,1,59
"12606",3341,"Gommiswald",3,0,0,3
"12607",3341,"Gommiswald",3,0,0,3
"12608",3341,"Gommiswald",3,0,0,3
"12609",3341,"Gommiswald",3,0,0,3
"12610",3341,"Gommiswald",3,0,0,3
"12611",3341,"Gommiswald",3,0,0,3
"12612",3341,"Gommiswald",3,0,0,3
"12613",3341,"Gommiswald",3,0,0,3
"12614",3341,"Gommiswald",3,0,0,3
"12615",3341,"Gommiswald",3,0,0,3
"12616",3341,"Gommiswald",3,0,0,3
"12617",3341,"Gommiswald",3,0,0,3
"12618",3341,"Gommiswald",3,0,0,3
"12619",3341,"Gommiswald",3,0,0,3
"12620",3341,"Gommiswald",3,0,0,3
"12621",3342,"Eschenbach SG",23,5,0,28
"12622",3342,"Eschenbach SG",23,5,0,28
"12623",3342,"Eschenbach SG",23,5,0,28
"12624",3342,"Eschenbach SG",23,5,0,28
"12625",3342,"Eschenbach SG",23,5,0,28
"12626",3342,"Eschenbach SG",23,5,0,28
"12627",3342,"Eschenbach SG",23,5,0,28
"12628",3342,"Eschenbach SG",23,5,0,28
"12629",3342,"Eschenbach SG",23,5,0,28
"12630",3342,"Eschenbach SG",23,5,0,28
"12631",3342,"Eschenbach SG",23,5,0,28
"12632",3342,"Eschenbach SG",23,5,0,28
"12633",3342,"Eschenbach SG",23,5,0,28
"12634",3342,"Eschenbach SG",23,5,0,28
"12635",3342,"Eschenbach SG",23,5,0,28
"12636",3352,"Ebnat-Kappel",8,2,0,10
"12637",3352,"Ebnat-Kappel",8,2,0,10
"12638",3352,"Ebnat-Kappel",8,2,0,10
"12639",3352,"Ebnat-Kappel",8,2,0,10
"12640",3352,"Ebnat-Kappel",8,2,0,10
"12641",3352,"Ebnat-Kappel",8,2,0,10
"12642",3352,"Ebnat-Kappel",8,2,0,10
"12643",3352,"Ebnat-Kappel",8,2,0,10
"12644",3352,"Ebnat-Kappel",8,2,0,10
"12645",3352,"Ebnat-Kappel",8,2,0,10
"12646",3352,"Ebnat-Kappel",8,2,0,10
"12647",3352,"Ebnat-Kappel",8,2,0,10
"12648",3352,"Ebnat-Kappel",8,2,0,10
"12649",3352,"Ebnat-Kappel",8,2,0,10
"12650",3352,"Ebnat-Kappel",8,2,0,10
"12651",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12652",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12653",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12654",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12655",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12656",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12657",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12658",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12659",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12660",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12661",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12662",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12663",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12664",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12665",3359,"Wildhaus-Alt St. Johann",5,3,0,8
"12666",3360,"Nesslau",8,4,0,12
"12667",3360,"Nesslau",8,4,0,12
"12668",3360,"Nesslau",8,4,0,12
"12669",3360,"Nesslau",8,4,0,12
"12670",3360,"Nesslau",8,4,0,12
"12671",3360,"Nesslau",8,4,0,12
"12672",3360,"Nesslau",8,4,0,12
"12673",3360,"Nesslau",8,4,0,12
"12674",3360,"Nesslau",8,4,0,12
"12675",3360,"Nesslau",8,4,0,12
"12676",3360,"Nesslau",8,4,0,12
"12677",3360,"Nesslau",8,4,0,12
"12678",3360,"Nesslau",8,4,0,12
"12679",3360,"Nesslau",8,4,0,12
"12680",3360,"Nesslau",8,4,0,12
"12681",3374,"Lichtensteig",1,1,0,2
"12682",3374,"Lichtensteig",1,1,0,2
"12683",3374,"Lichtensteig",1,1,0,2
"12684",3374,"Lichtensteig",1,1,0,2
"12685",3374,"Lichtensteig",1,1,0,2
"12686",3374,"Lichtensteig",1,1,0,2
"12687",3374,"Lichtensteig",1,1,0,2
"12688",3374,"Lichtensteig",1,1,0,2
"12689",3374,"Lichtensteig",1,1,0,2
"12690",3374,"Lichtensteig",1,1,0,2
"12691",3374,"Lichtensteig",1,1,0,2
"12692",3379,"Wattwil",10,3,0,13
"12693",3379,"Wattwil",10,3,0,13
"12694",3379,"Wattwil",10,3,0,13
"12695",3379,"Wattwil",10,3,0,13
"12696",3379,"Wattwil",10,3,0,13
"12697",3379,"Wattwil",10,3,0,13
"12698",3379,"Wattwil",10,3,0,13
"12699",3379,"Wattwil",10,3,0,13
"12700",3379,"Wattwil",10,3,0,13
"12701",3379,"Wattwil",10,3,0,13
"12702",3379,"Wattwil",10,3,0,13
"12703",3379,"Wattwil",10,3,0,13
"12704",3379,"Wattwil",10,3,0,13
"12705",3379,"Wattwil",10,3,0,13
"12706",3379,"Wattwil",10,3,0,13
"12707",3392,"Kirchberg SG",17,5,1,23
"12708",3392,"Kirchberg SG",17,5,1,23
"12709",3392,"Kirchberg SG",17,5,1,23
"12710",3392,"Kirchberg SG",17,5,1,23
"12711",3392,"Kirchberg SG",17,5,1,23
"12712",3392,"Kirchberg SG",17,5,1,23
"12713",3392,"Kirchberg SG",17,5,1,23
"12714",3392,"Kirchberg SG",17,5,1,23
"12715",3392,"Kirchberg SG",17,5,1,23
"12716",3392,"Kirchberg SG",17,5,1,23
"12717",3392,"Kirchberg SG",17,5,1,23
"12718",3392,"Kirchberg SG",17,5,1,23
"12719",3392,"Kirchberg SG",17,5,1,23
"12720",3392,"Kirchberg SG",17,5,1,23
"12721",3392,"Kirchberg SG",17,5,1,23
"12722",3393,"Lütisburg",3,1,0,4
"12723",3393,"Lütisburg",3,1,0,4
"12724",3393,"Lütisburg",3,1,0,4
"12725",3393,"Lütisburg",3,1,0,4
"12726",3393,"Lütisburg",3,1,0,4
"12727",3393,"Lütisburg",3,1,0,4
"12728",3393,"Lütisburg",3,1,0,4
"12729",3393,"Lütisburg",3,1,0,4
"12730",3393,"Lütisburg",3,1,0,4
"12731",3393,"Lütisburg",3,1,0,4
"12732",3393,"Lütisburg",3,1,0,4
"12733",3393,"Lütisburg",3,1,0,4
"12734",3393,"Lütisburg",3,1,0,4
"12735",3393,"Lütisburg",3,1,0,4
"12736",3393,"Lütisburg",3,1,0,4
"12737",3394,"Mosnang",8,5,2,15
"12738",3394,"Mosnang",8,5,2,15
"12739",3394,"Mosnang",8,5,2,15
"12740",3394,"Mosnang",8,5,2,15
"12741",3394,"Mosnang",8,5,2,15
"12742",3394,"Mosnang",8,5,2,15
"12743",3394,"Mosnang",8,5,2,15
"12744",3394,"Mosnang",8,5,2,15
"12745",3394,"Mosnang",8,5,2,15
"12746",3394,"Mosnang",8,5,2,15
"12747",3394,"Mosnang",8,5,2,15
"12748",3394,"Mosnang",8,5,2,15
"12749",3394,"Mosnang",8,5,2,15
"12750",3394,"Mosnang",8,5,2,15
"12751",3394,"Mosnang",8,5,2,15
"12752",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12753",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12754",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12755",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12756",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12757",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12758",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12759",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12760",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12761",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12762",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12763",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12764",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12765",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12766",3395,"Bütschwil-Ganterschwil",7,5,0,12
"12767",3396,"Neckertal",3,7,0,10
"12768",3396,"Neckertal",3,7,0,10
"12769",3396,"Neckertal",3,7,0,10
"12770",3396,"Neckertal",3,7,0,10
"12771",3396,"Neckertal",3,7,0,10
"12772",3396,"Neckertal",3,7,0,10
"12773",3396,"Neckertal",3,7,0,10
"12774",3396,"Neckertal",3,7,0,10
"12775",3396,"Neckertal",3,7,0,10
"12776",3396,"Neckertal",3,7,0,10
"12777",3396,"Neckertal",3,7,0,10
"12778",3396,"Neckertal",3,7,0,10
"12779",3396,"Neckertal",3,7,0,10
"12780",3396,"Neckertal",3,7,0,10
"12781",3396,"Neckertal",3,7,0,10
"12782",3401,"Degersheim",1,4,0,5
"12783",3401,"Degersheim",1,4,0,5
"12784",3401,"Degersheim",1,4,0,5
"12785",3401,"Degersheim",1,4,0,5
"12786",3401,"Degersheim",1,4,0,5
"12787",3401,"Degersheim",1,4,0,5
"12788",3401,"Degersheim",1,4,0,5
"12789",3401,"Degersheim",1,4,0,5
"12790",3401,"Degersheim",1,4,0,5
"12791",3401,"Degersheim",1,4,0,5
"12792",3401,"Degersheim",1,4,0,5
"12793",3401,"Degersheim",1,4,0,5
"12794",3401,"Degersheim",1,4,0,5
"12795",3401,"Degersheim",1,4,0,5
"12796",3401,"Degersheim",1,4,0,5
"12797",3402,"Flawil",11,4,0,15
"12798",3402,"Flawil",11,4,0,15
"12799",3402,"Flawil",11,4,0,15
"12800",3402,"Flawil",11,4,0,15
"12801",3402,"Flawil",11,4,0,15
"12802",3402,"Flawil",11,4,0,15
"12803",3402,"Flawil",11,4,0,15
"12804",3402,"Flawil",11,4,0,15
"12805",3402,"Flawil",11,4,0,15
"12806",3402,"Flawil",11,4,0,15
"12807",3402,"Flawil",11,4,0,15
"12808",3402,"Flawil",11,4,0,15
"12809",3402,"Flawil",11,4,0,15
"12810",3402,"Flawil",11,4,0,15
"12811",3402,"Flawil",11,4,0,15
"12812",3405,"Jonschwil",3,2,0,5
"12813",3405,"Jonschwil",3,2,0,5
"12814",3405,"Jonschwil",3,2,0,5
"12815",3405,"Jonschwil",3,2,0,5
"12816",3405,"Jonschwil",3,2,0,5
"12817",3405,"Jonschwil",3,2,0,5
"12818",3405,"Jonschwil",3,2,0,5
"12819",3405,"Jonschwil",3,2,0,5
"12820",3405,"Jonschwil",3,2,0,5
"12821",3405,"Jonschwil",3,2,0,5
"12822",3405,"Jonschwil",3,2,0,5
"12823",3405,"Jonschwil",3,2,0,5
"12824",3405,"Jonschwil",3,2,0,5
"12825",3405,"Jonschwil",3,2,0,5
"12826",3405,"Jonschwil",3,2,0,5
"12827",3407,"Oberuzwil",5,2,0,7
"12828",3407,"Oberuzwil",5,2,0,7
"12829",3407,"Oberuzwil",5,2,0,7
"12830",3407,"Oberuzwil",5,2,0,7
"12831",3407,"Oberuzwil",5,2,0,7
"12832",3407,"Oberuzwil",5,2,0,7
"12833",3407,"Oberuzwil",5,2,0,7
"12834",3407,"Oberuzwil",5,2,0,7
"12835",3407,"Oberuzwil",5,2,0,7
"12836",3407,"Oberuzwil",5,2,0,7
"12837",3407,"Oberuzwil",5,2,0,7
"12838",3407,"Oberuzwil",5,2,0,7
"12839",3407,"Oberuzwil",5,2,0,7
"12840",3407,"Oberuzwil",5,2,0,7
"12841",3407,"Oberuzwil",5,2,0,7
"12842",3408,"Uzwil",12,3,0,15
"12843",3408,"Uzwil",12,3,0,15
"12844",3408,"Uzwil",12,3,0,15
"12845",3408,"Uzwil",12,3,0,15
"12846",3408,"Uzwil",12,3,0,15
"12847",3408,"Uzwil",12,3,0,15
"12848",3408,"Uzwil",12,3,0,15
"12849",3408,"Uzwil",12,3,0,15
"12850",3408,"Uzwil",12,3,0,15
"12851",3408,"Uzwil",12,3,0,15
"12852",3408,"Uzwil",12,3,0,15
"12853",3408,"Uzwil",12,3,0,15
"12854",3408,"Uzwil",12,3,0,15
"12855",3408,"Uzwil",12,3,0,15
"12856",3408,"Uzwil",12,3,0,15
"12857",3422,"Niederbüren",6,0,0,6
"12858",3422,"Niederbüren",6,0,0,6
"12859",3422,"Niederbüren",6,0,0,6
"12860",3422,"Niederbüren",6,0,0,6
"12861",3422,"Niederbüren",6,0,0,6
"12862",3422,"Niederbüren",6,0,0,6
"12863",3422,"Niederbüren",6,0,0,6
"12864",3422,"Niederbüren",6,0,0,6
"12865",3422,"Niederbüren",6,0,0,6
"12866",3422,"Niederbüren",6,0,0,6
"12867",3422,"Niederbüren",6,0,0,6
"12868",3422,"Niederbüren",6,0,0,6
"12869",3422,"Niederbüren",6,0,0,6
"12870",3422,"Niederbüren",6,0,0,6
"12871",3423,"Niederhelfenschwil",3,2,0,5
"12872",3423,"Niederhelfenschwil",3,2,0,5
"12873",3423,"Niederhelfenschwil",3,2,0,5
"12874",3423,"Niederhelfenschwil",3,2,0,5
"12875",3423,"Niederhelfenschwil",3,2,0,5
"12876",3423,"Niederhelfenschwil",3,2,0,5
"12877",3423,"Niederhelfenschwil",3,2,0,5
"12878",3423,"Niederhelfenschwil",3,2,0,5
"12879",3423,"Niederhelfenschwil",3,2,0,5
"12880",3423,"Niederhelfenschwil",3,2,0,5
"12881",3423,"Niederhelfenschwil",3,2,0,5
"12882",3423,"Niederhelfenschwil",3,2,0,5
"12883",3423,"Niederhelfenschwil",3,2,0,5
"12884",3423,"Niederhelfenschwil",3,2,0,5
"12885",3423,"Niederhelfenschwil",3,2,0,5
"12886",3424,"Oberbüren",14,4,0,18
"12887",3424,"Oberbüren",14,4,0,18
"12888",3424,"Oberbüren",14,4,0,18
"12889",3424,"Oberbüren",14,4,0,18
"12890",3424,"Oberbüren",14,4,0,18
"12891",3424,"Oberbüren",14,4,0,18
"12892",3424,"Oberbüren",14,4,0,18
"12893",3424,"Oberbüren",14,4,0,18
"12894",3424,"Oberbüren",14,4,0,18
"12895",3424,"Oberbüren",14,4,0,18
"12896",3424,"Oberbüren",14,4,0,18
"12897",3424,"Oberbüren",14,4,0,18
"12898",3424,"Oberbüren",14,4,0,18
"12899",3424,"Oberbüren",14,4,0,18
"12900",3424,"Oberbüren",14,4,0,18
"12901",3426,"Zuzwil SG",5,0,0,5
"12902",3426,"Zuzwil SG",5,0,0,5
"12903",3426,"Zuzwil SG",5,0,0,5
"12904",3426,"Zuzwil SG",5,0,0,5
"12905",3426,"Zuzwil SG",5,0,0,5
"12906",3426,"Zuzwil SG",5,0,0,5
"12907",3426,"Zuzwil SG",5,0,0,5
"12908",3426,"Zuzwil SG",5,0,0,5
"12909",3426,"Zuzwil SG",5,0,0,5
"12910",3426,"Zuzwil SG",5,0,0,5
"12911",3426,"Zuzwil SG",5,0,0,5
"12912",3426,"Zuzwil SG",5,0,0,5
"12913",3426,"Zuzwil SG",5,0,0,5
"12914",3426,"Zuzwil SG",5,0,0,5
"12915",3426,"Zuzwil SG",5,0,0,5
"12916",3427,"Wil SG",36,14,0,50
"12917",3427,"Wil SG",36,14,0,50
"12918",3427,"Wil SG",36,14,0,50
"12919",3427,"Wil SG",36,14,0,50
"12920",3427,"Wil SG",36,14,0,50
"12921",3427,"Wil SG",36,14,0,50
"12922",3427,"Wil SG",36,14,0,50
"12923",3427,"Wil SG",36,14,0,50
"12924",3427,"Wil SG",36,14,0,50
"12925",3427,"Wil SG",36,14,0,50
"12926",3427,"Wil SG",36,14,0,50
"12927",3427,"Wil SG",36,14,0,50
"12928",3427,"Wil SG",36,14,0,50
"12929",3427,"Wil SG",36,14,0,50
"12930",3427,"Wil SG",36,14,0,50
"12931",3441,"Andwil SG",3,0,0,3
"12932",3441,"Andwil SG",3,0,0,3
"12933",3441,"Andwil SG",3,0,0,3
"12934",3441,"Andwil SG",3,0,0,3
"12935",3441,"Andwil SG",3,0,0,3
"12936",3441,"Andwil SG",3,0,0,3
"12937",3441,"Andwil SG",3,0,0,3
"12938",3441,"Andwil SG",3,0,0,3
"12939",3441,"Andwil SG",3,0,0,3
"12940",3441,"Andwil SG",3,0,0,3
"12941",3442,"Gaiserwald",7,3,0,10
"12942",3442,"Gaiserwald",7,3,0,10
"12943",3442,"Gaiserwald",7,3,0,10
"12944",3442,"Gaiserwald",7,3,0,10
"12945",3442,"Gaiserwald",7,3,0,10
"12946",3442,"Gaiserwald",7,3,0,10
"12947",3442,"Gaiserwald",7,3,0,10
"12948",3442,"Gaiserwald",7,3,0,10
"12949",3442,"Gaiserwald",7,3,0,10
"12950",3442,"Gaiserwald",7,3,0,10
"12951",3442,"Gaiserwald",7,3,0,10
"12952",3442,"Gaiserwald",7,3,0,10
"12953",3442,"Gaiserwald",7,3,0,10
"12954",3442,"Gaiserwald",7,3,0,10
"12955",3442,"Gaiserwald",7,3,0,10
"12956",3443,"Gossau SG",28,5,1,34
"12957",3443,"Gossau SG",28,5,1,34
"12958",3443,"Gossau SG",28,5,1,34
"12959",3443,"Gossau SG",28,5,1,34
"12960",3443,"Gossau SG",28,5,1,34
"12961",3443,"Gossau SG",28,5,1,34
"12962",3443,"Gossau SG",28,5,1,34
"12963",3443,"Gossau SG",28,5,1,34
"12964",3443,"Gossau SG",28,5,1,34
"12965",3443,"Gossau SG",28,5,1,34
"12966",3443,"Gossau SG",28,5,1,34
"12967",3443,"Gossau SG",28,5,1,34
"12968",3443,"Gossau SG",28,5,1,34
"12969",3443,"Gossau SG",28,5,1,34
"12970",3443,"Gossau SG",28,5,1,34
"12971",3444,"Waldkirch",5,2,0,7
"12972",3444,"Waldkirch",5,2,0,7
"12973",3444,"Waldkirch",5,2,0,7
"12974",3444,"Waldkirch",5,2,0,7
"12975",3444,"Waldkirch",5,2,0,7
"12976",3444,"Waldkirch",5,2,0,7
"12977",3444,"Waldkirch",5,2,0,7
"12978",3444,"Waldkirch",5,2,0,7
"12979",3444,"Waldkirch",5,2,0,7
"12980",3444,"Waldkirch",5,2,0,7
"12981",3444,"Waldkirch",5,2,0,7
"12982",3444,"Waldkirch",5,2,0,7
"12983",3444,"Waldkirch",5,2,0,7
"12984",3444,"Waldkirch",5,2,0,7
"12985",3444,"Waldkirch",5,2,0,7
"12986",3506,"Vaz/Obervaz",6,1,0,7
"12987",3506,"Vaz/Obervaz",6,1,0,7
"12988",3506,"Vaz/Obervaz",6,1,0,7
"12989",3506,"Vaz/Obervaz",6,1,0,7
"12990",3506,"Vaz/Obervaz",6,1,0,7
"12991",3506,"Vaz/Obervaz",6,1,0,7
"12992",3506,"Vaz/Obervaz",6,1,0,7
"12993",3506,"Vaz/Obervaz",6,1,0,7
"12994",3506,"Vaz/Obervaz",6,1,0,7
"12995",3506,"Vaz/Obervaz",6,1,0,7
"12996",3506,"Vaz/Obervaz",6,1,0,7
"12997",3506,"Vaz/Obervaz",6,1,0,7
"12998",3506,"Vaz/Obervaz",6,1,0,7
"12999",3506,"Vaz/Obervaz",6,1,0,7
"13000",3506,"Vaz/Obervaz",6,1,0,7
"13001",3513,"Lantsch/Lenz",2,0,0,2
"13002",3513,"Lantsch/Lenz",2,0,0,2
"13003",3513,"Lantsch/Lenz",2,0,0,2
"13004",3513,"Lantsch/Lenz",2,0,0,2
"13005",3513,"Lantsch/Lenz",2,0,0,2
"13006",3513,"Lantsch/Lenz",2,0,0,2
"13007",3513,"Lantsch/Lenz",2,0,0,2
"13008",3513,"Lantsch/Lenz",2,0,0,2
"13009",3513,"Lantsch/Lenz",2,0,0,2
"13010",3513,"Lantsch/Lenz",2,0,0,2
"13011",3513,"Lantsch/Lenz",2,0,0,2
"13012",3513,"Lantsch/Lenz",2,0,0,2
"13013",3514,"Schmitten GR",1,0,0,1
